team_global_id,player_global_id,player_firstname,player_lastname,player_position,player_number,player_status,           player_id,player_height,player_weight,player_birthdate,           player_birthcity,player_birthstate,player_birthcountry,player_schoolid,           player_school,player_highschoolstate,player_firstyear,player_experience,           player_suspended,player_draftround,player_draftpick,
21,330050,Robin,Lopez,Center,15,true,4477,84,255,1988,North Hollywood,California,United States,63,Stanford,CA,2008,4,false,1,15,
21,3423,Michael,Redd,Guard-Forward,22,false,3442,78,215,1979,Columbus,Ohio,United States,33,Ohio State,OH,2000,12,false,2,14,
21,241712,Jared,Dudley,Guard-Forward,3,true,4300,79,225,1985,San Diego,California,United States,10,Boston College,CA,2007,5,false,1,22,
21,76032,Ronnie,Price,Guard,1,true,3990,74,190,1983,Friendswood,Texas,United States,2243,Utah Valley University,TX,2005,7,false,Undrafted,,
21,230001,Shannon,Brown,Shooting Guard,26,true,4153,76,210,1985,Maywood,Illinois,United States,30,Michigan State,IL,2006,6,false,1,25,
21,65871,Channing,Frye,Forward-Center,8,true,3934,83,245,1983,White Plains,New York,United States,57,Arizona,AZ,2005,7,false,1,8,
21,469085,Markieff,Morris,Power Forward,11,true,4894,82,245,1989,Philadelphia,Pennsylvania,United States,20,Kansas,PA,2011,1,false,1,13,
21,3085,Steve,Nash,Point Guard,10,true,3103,75,178,1974,Johannesburg,,South Africa,697,Santa Clara,BC,1996,16,false,1,15,
21,75956,Josh,Childress,Guard-Forward,1,false,3823,80,209,1983,Harbor City,California,United States,63,Stanford,CA,2004,6,false,1,6,
21,292408,Marcin,Gortat,Center,4,true,3983,83,240,1984,Lodz,,Poland,,None,,2007,5,false,2,27,
22,266554,LaMarcus,Aldridge,Forward-Center,12,true,4130,83,246,1985,Dallas,Texas,United States,83,Texas,TX,2006,6,false,1,2,
22,462071,Luke,Babbitt,Small Forward,8,true,4731,81,217,1989,Cincinnati,Ohio,United States,39,Nevada,NV,2010,2,false,1,16,
22,172884,Craig,Smith,Power Forward,83,false,4164,79,265,1983,Inglewood,California,United States,10,Boston College,CA,2006,6,false,2,6,
22,2994,Kurt,Thomas,Forward-Center,40,true,3012,81,230,1972,Dallas,Texas,United States,85,TCU,TX,1995,17,false,1,10,
22,398429,Nolan,Smith,Point Guard,4,true,4903,74,185,1988,Louisville,Kentucky,United States,2,Duke,VA,2011,1,false,1,21,
22,3388,Jamal,Crawford,Guard,11,true,3407,77,200,1980,Seattle,Washington,United States,29,Michigan,WA,2000,12,false,1,8,
22,174063,Raymond,Felton,Guard,10,true,3931,73,205,1984,Marion,South Carolina,United States,6,North Carolina,SC,2005,7,false,1,5,
22,467272,Elliot,Williams,Shooting Guard,9,true,4753,77,183,1989,Memphis,Tennessee,United States,101,Memphis,TN,2010,1,false,1,22,
22,456451,Nicolas,Batum,Guard-Forward,88,true,4487,80,210,1988,Lisieux,,France,,None,,2008,4,false,1,25,
22,329487,Hasheem,Thabeet,Center,34,true,4562,87,263,1987,Dar es Salaam,,Tanzania,202,Connecticut,,2009,3,false,1,2,
22,402381,Jonny,Flynn,Point Guard,3,false,4611,72,185,1989,Niagara Falls,New York,United States,14,Syracuse,,2009,3,false,1,6,
22,400585,J.J.,Hickson,Forward-Center,21,true,4481,81,250,1988,Fort Lauderdale,Florida,United States,7,North Carolina State,GA,2008,4,false,1,19,
22,3389,Joel,Przybilla,Center,10,true,3408,85,259,1979,Monticello,Minnesota,United States,31,Minnesota,MN,2000,12,false,1,9,
22,295809,Wesley,Matthews,Guard-Forward,2,true,4694,77,220,1986,San Antonio,Texas,United States,653,Marquette,WI,2009,3,false,Undrafted,,
23,457605,Isaiah,Thomas,Point Guard,22,true,4942,69,185,1989,Tacoma,Washington,United States,65,Washington,CT,2011,1,false,2,30,
23,174054,Francisco,Garcia,Guard-Forward,32,true,3949,79,195,1981,Santo Domingo,,Dominican Republic,100,Louisville,MA,2005,7,false,1,23,
23,513492,Tyler,Honeycutt,Small Forward,3,true,4917,80,188,1990,Sylmar,California,United States,64,UCLA,CA,2011,1,false,2,5,
23,297568,Terrence,Williams,Guard-Forward,55,true,4616,78,220,1987,Seattle,Washington,United States,100,Louisville,,2009,3,false,1,11,
23,400661,Jimmer,Fredette,Point Guard,7,true,4891,74,195,1989,Glen Falls,New York,United States,88,Brigham Young,NY,2011,1,false,1,10,
23,168032,John,Salmons,Guard-Forward,5,true,3624,78,207,1979,Philadelphia,Pennsylvania,United States,11,Miami (FL),PA,2002,10,false,1,26,
23,509450,DeMarcus,Cousins,Forward-Center,15,true,4720,83,270,1990,Mobile,Alabama,United States,69,Kentucky,AL,2010,2,false,1,5,
23,278317,Jason,Thompson,Forward-Center,34,true,4474,83,250,1986,Mount Laurel,New Jersey,United States,675,Rider,NJ,2008,4,false,1,12,
23,402382,Donte,Greene,Forward,20,true,4490,83,226,1988,Munich,,West Germany,14,Syracuse,MD,2008,4,false,1,28,
23,214159,Travis,Outlaw,Forward,25,true,3726,81,207,1984,Starkville,Mississippi,United States,,None,MS,2003,9,false,1,23,
23,65844,Chuck,Hayes,Forward-Center,42,true,4023,78,250,1983,San Leandro,California,United States,69,Kentucky,CA,2005,7,false,Undrafted,,
23,513234,Hassan,Whiteside,Center,33,false,4764,84,235,1989,Gastonia,North Carolina,United States,176,Marshall,NC,2010,2,false,2,3,
23,398590,Marcus,Thornton,Shooting Guard,23,true,4648,76,205,1987,Baton Rouge,Louisiana,United States,76,LSU,LA,2009,3,false,2,13,
23,464841,Tyreke,Evans,Guard-Forward,13,true,4564,78,220,1989,Chester,Pennsylvania,United States,101,Memphis,PA,2009,3,false,1,4,
5312,599797,Bismack,Biyombo,Forward-Center,0,true,4888,81,245,1992,Lubumbashi,,Congo,,None,,2011,1,false,1,7,
5312,405832,Cory,Higgins,Guard,11,true,4999,77,180,1989,Danville,Colorado,United States,18,Colorado,,2011,1,false,Undrafted,,
5312,263902,Tyrus,Thomas,Forward-Center,12,true,4132,82,225,1986,Baton Rouge,Louisiana,United States,76,LSU,LA,2006,6,false,1,4,
5312,264163,DJ,White,Power Forward,8,true,4491,81,235,1986,Tuscaloosa,Alabama,United States,27,Indiana,AL,2008,4,false,1,29,
5312,3499,DeSagana,Diop,Center,7,true,3518,84,280,1982,Dakar,,Senegal,,None,VA,2001,11,false,1,8,
5312,329887,Gerald,Henderson,Guard-Forward,15,true,4617,77,215,1987,Caldwell,New Jersey,United States,2,Duke,PA,2009,3,false,1,12,
5312,295773,Derrick,Brown,Forward,4,false,4645,80,233,1987,Oakland,California,United States,635,Xavier,OH,2009,3,false,2,10,
5312,57830,Matt,Carroll,Guard-Forward,33,true,3785,78,212,1980,Pittsburgh,Pennsylvania,United States,104,Notre Dame,PA,2003,9,false,Undrafted,,
5312,310086,Jamario,Moon,Small Forward,9,true,4342,80,205,1980,Goodwater,Alabama,United States,13934,Meridian (MS) CC,AL,2007,5,false,Undrafted,,
5312,3318,Corey,Maggette,Forward,50,true,3336,78,225,1979,Melrose Park,Illinois,United States,2,Duke,IL,1999,13,false,1,13,
5312,468576,Byron,Mullens,Forward-Center,22,true,4629,84,275,1989,Canal Winchester,Ohio,United States,33,Ohio State,OH,2009,3,false,1,24,
5312,278973,Reggie,Williams,Guard-Forward,55,true,4710,78,205,1986,Prince George,Virginia,United States,178,Virginia Military,VA,2009,3,false,Undrafted,,
5312,462980,Kemba,Walker,Point Guard,1,true,4890,73,184,1990,Bronx,New York,United States,202,Connecticut,NY,2011,1,false,1,9,
5312,329524,D.J.,Augustin,Point Guard,14,true,4471,72,180,1987,New Orleans,Louisiana,United States,83,Texas,TX,2008,4,false,1,9,
5312,3418,Eduardo,Najera,Forward-Center,21,false,3437,80,235,1976,Meoqui, Chihuahua,,Mexico,24,Oklahoma,TX,2000,12,false,2,9
28,398037,James,Johnson,Forward,2,true,4621,81,248,1987,Cheyenne,Wyoming,United States,9,Wake Forest,WY,2009,3,false,1,16,
28,168058,Rasual,Butler,Guard-Forward,9,false,3650,79,215,1979,Philadelphia,Pennsylvania,United States,633,La Salle,PA,2002,10,false,2,24,
28,395391,Jerryd,Bayless,Guard,6,true,4473,75,208,1988,Phoenix,Arizona,United States,57,Arizona,AZ,2008,4,false,1,11,
28,462458,Ed,Davis,Forward-Center,32,true,4728,82,232,1989,Washington,District of Columbia,United States,6,North Carolina,VA,2010,2,false,1,13,
28,3377,Anthony,Carter,Point Guard,25,false,3396,73,190,1975,Atlanta,Georgia,United States,91,Hawaii,GA,1999,13,false,Undrafted,,
28,329185,Andrea,Bargnani,Forward-Center,7,true,4129,84,256,1985,Rome,,Italy,,None,,2006,6,false,1,1,
28,329513,Ben,Uzoh,Guard,18,true,4792,75,205,1988,Houston,Texas,United States,107,Tulsa,TX,2010,2,false,Undrafted,,
28,457594,DeMar,DeRozan,Guard-Forward,10,true,4614,79,216,1989,Compton,California,United States,62,USC,,2009,3,false,1,9,
28,398062,Solomon,Alabi,Center,50,true,4781,85,252,1988,Kaduna,,Nigeria,3,Florida State,FL,2010,2,false,2,20,
28,229572,Gary,Forbes,Guard-Forward,44,true,4805,79,220,1985,Panama City,,Panama,204,Massachusetts,DC,2010,2,false,Undrafted,,
28,292407,Amir,Johnson,Forward-Center,15,true,3982,81,210,1987,Los Angeles,California,United States,,None,CA,2005,7,false,2,26,
28,3399,Jamaal,Magloire,Center,21,false,3418,83,265,1978,Toronto,Ontario,Canada,69,Kentucky,ON,2000,12,false,1,19,
28,295408,Justin,Dentmon,Point Guard,1,false,4963,72,185,1985,Carbondale,Illinois,United States,65,Washington,,2011,1,false,Undrafted,,
28,229768,Linas,Kleiza,Small Forward,11,true,3953,80,234,1985,Kaunas,,USSR,22,Missouri,MD,2005,6,false,1,27,
28,66858,Alan,Anderson,Guard-Forward,6,true,3995,78,220,1982,Minneapolis,Minnesota,United States,30,Michigan State,MN,2005,3,false,Undrafted,,
28,229898,Aaron,Gray,Center,34,true,4326,84,270,1984,Tarzana,California,United States,12,Pittsburgh,PA,2007,5,false,2,19,
28,296475,Jose,Calderon,Point Guard,8,true,3989,75,211,1981,Villanueva de la Serena,,Spain,,None,,2005,7,false,Undrafted,,
29,266358,Rudy,Gay,Forward,22,true,4136,80,230,1986,Baltimore,Maryland,United States,202,Connecticut,MD,2006,6,false,1,8,
29,237639,Josh,Davis,Power Forward,18,false,3805,80,235,1980,Salem,Oregon,United States,96,Wyoming,OR,2003,4,false,Undrafted,,
29,172922,Tony,Allen,Guard-Forward,9,true,3842,76,213,1982,Chicago,Illinois,United States,25,Oklahoma State,IL,2004,8,false,1,25,
29,3512,Zach,Randolph,Forward-Center,50,true,3531,81,260,1981,Marion,Indiana,United States,30,Michigan State,IN,2001,11,false,1,19,
29,553138,Josh,Selby,Point Guard,2,true,4931,74,183,1991,Baltimore,Maryland,United States,20,Kansas,MD,2011,1,false,2,19,
29,3247,Brian,Skinner,Forward-Center,3,false,3265,81,255,1976,Temple,Texas,United States,79,Baylor,TX,1998,14,false,1,22,
29,395372,O.J.,Mayo,Shooting Guard,33,true,4389,76,210,1987,Huntington,West Virginia,United States,62,USC,WV,2008,4,false,1,3,
29,393441,Marc,Gasol,Center,33,true,4325,85,265,1985,Barcelona,,Spain,,None,,2008,4,false,2,18,
29,330421,Marreese,Speights,Forward-Center,5,true,4478,82,245,1987,St. Petersburg,Florida,United States,67,Florida,VA,2008,4,false,1,16,
29,411378,Lester,Hudson,Guard,14,true,4663,75,190,1984,Memphis,Tennessee,United States,156,Tennessee-Martin,,2009,3,false,2,28,
29,295799,Dante,Cunningham,Power Forward,44,true,4638,80,227,1987,Clinton,Maryland,United States,199,Villanova,MD,2009,3,false,2,3,
29,329825,Quincy,Pondexter,Guard-Forward,20,true,4757,78,215,1988,Fresno,California,United States,65,Washington,CA,2010,2,false,1,26,
29,3521,Gilbert,Arenas,Guard,10,false,3540,76,215,1982,Los Angeles,California,United States,57,Arizona,CA,2001,11,false,2,2,
29,329468,Mike,Conley,Point Guard,11,true,4246,73,185,1987,Indianapolis,Indiana,United States,33,Ohio State,IN,2007,5,false,1,4,
29,295903,Jeremy,Pargo,Point Guard,12,true,4954,74,219,1986,Chicago,Illinois,United States,694,Gonzaga,IL,2011,1,false,Undrafted,,
29,473976,Hamed,Haddadi,Center,15,true,4531,86,265,1985,Ahvaz,,Iran,,None,,2008,4,false,Undrafted,,
1,263884,Marvin,Williams,Small Forward,27,true,3928,81,245,1986,Bremerton,Washington,United States,6,North Carolina,WA,2005,7,false,1,2,
1,398043,Jeff,Teague,Point Guard,0,true,4624,74,181,1988,Indianapolis,Indiana,United States,9,Wake Forest,IN,2009,3,false,1,19,
1,295791,Ivan,Johnson,Power Forward,44,true,4958,80,230,1984,San Antonio,Texas,United States,2228,Cal State-San Bernardino,,2011,1,false,Undrafted,,
1,253996,Josh,Smith,Forward,5,true,3834,81,225,1985,College Park,Georgia,United States,,None,VA,2004,8,false,1,17,
1,3501,Joe,Johnson,Guard-Forward,2,true,3520,79,240,1981,Little Rock,Arkansas,United States,74,Arkansas,AR,2001,11,false,1,10,
1,280587,Al,Horford,Forward-Center,15,true,4245,82,250,1986,Puerto Plata,,Dominican Republic,67,Florida,MI,2007,5,false,1,3,
1,3503,Vladimir,Radmanovic,Forward,77,true,3522,82,240,1980,Trebinje,,Yugoslavia,,None,,2001,11,false,1,12,
1,2987,Jerry,Stackhouse,Guard-Forward,42,true,3005,78,218,1974,Kinston,North Carolina,United States,6,North Carolina,VA,1995,17,false,1,3,
1,58948,Willie,Green,Shooting Guard,30,true,3744,75,201,1981,Detroit,Michigan,United States,664,Detroit,MI,2003,9,false,2,12,
1,171438,Jannero,Pargo,Point Guard,7,false,3660,73,185,1979,Chicago,Illinois,United States,74,Arkansas,IL,2002,8,false,Undrafted,,
1,57820,Kirk,Hinrich,Guard,6,true,3710,76,190,1981,Sioux City,Iowa,United States,20,Kansas,IA,2003,9,false,1,7,
1,3099,Erick,Dampier,Center,25,false,3117,83,265,1975,Jackson,Mississippi,United States,78,Mississippi State,MS,1996,16,false,1,10,
1,3511,Jason,Collins,Center,35,true,3530,84,255,1978,Northridge,California,United States,63,Stanford,CA,2001,11,false,1,18,
1,214168,Zaza,Pachulia,Center,27,true,3745,83,275,1984,Tbilisi,,USSR,,None,,2003,9,false,2,13,
1,3161,Tracy,McGrady,Guard,1,false,3179,80,225,1979,Bartow,Florida,United States,,None,NC,1997,15,false,1,9,
3,263028,Carl,Landry,Forward,24,true,4309,81,248,1983,Milwaukee,Wisconsin,United States,35,Purdue,WI,2007,5,false,2,1,
3,65903,Emeka,Okafor,Center,50,true,3819,82,255,1982,Houston,Texas,United States,202,Connecticut,TX,2004,8,false,1,2,
3,178537,Jarrett,Jack,Guard,2,true,3948,75,197,1983,Fort Washington,Maryland,United States,4,Georgia Tech,MA,2005,7,false,1,22,
3,263012,Solomon,Jones,Forward-Center,18,false,4161,82,245,1984,Eustis,Florida,United States,655,South Florida,FL,2006,6,false,2,3,
3,637935,Gustavo,Ayon,Forward-Center,16,true,5004,82,245,1985,Tepic,Mexico,Mexico,,None,,2011,1,false,Undrafted,,
3,401085,Eric,Gordon,Shooting Guard,10,true,4469,75,215,1988,Indianapolis,Indiana,United States,27,Indiana,IN,2008,4,false,1,7,
3,329890,Lance,Thomas,Forward,42,true,4966,80,225,1988,Scotch Plains,New Jersey,United States,2,Duke,,2011,1,false,Undrafted,,
3,393434,Marco,Belinelli,Shooting Guard,17,true,4296,77,195,1986,Bologna,,Italy,,None,,2007,5,false,1,18,
3,62176,Chris,Kaman,Forward-Center,35,true,3709,84,265,1982,Wyoming,Michigan,United States,50,Central Michigan,MI,2003,9,false,1,6,
3,332666,Greivis,Vasquez,Guard,21,true,4759,78,211,1987,Caracas,,Venezuela,5,Maryland,MD,2010,2,false,1,28,
3,513058,Xavier,Henry,Shooting Guard,4,true,4727,78,220,1991,Ghent,,Belgium,20,Kansas,OK,2010,2,false,1,12,
3,242654,Carldell,Johnson,Point Guard,5,false,4965,70,180,1983,New Orleans,Louisiana,United States,207,UAB,,2011,1,false,Undrafted,,
3,457688,Al-Farouq,Aminu,Small Forward,0,true,4723,81,215,1990,Atlanta,Georgia,United States,9,Wake Forest,GA,2010,2,false,1,8,
3,301807,Trey,Johnson,Shooting Guard,13,false,4352,77,215,1984,Jackson,Mississippi,United States,190,Jackson State,MS,2008,3,false,Undrafted,,
3,313083,Jeff,Foote,Center,54,false,5002,84,265,1987,Lockwood,New York,United States,129,Cornell,NY,2011,1,false,Undrafted,,
3,329481,Jerome,Dyson,Point Guard,21,true,4832,76,190,1987,Rockville,Maryland,United States,202,Connecticut,NH,2011,1,false,Undrafted,,
3,229738,Trevor,Ariza,Guard-Forward,1,true,3860,80,210,1985,Miami,Florida,United States,64,UCLA,CA,2004,8,false,2,14,
3,263894,Jason,Smith,Forward-Center,14,true,4298,84,240,1986,Greeley,Colorado,United States,89,Colorado State,CO,2007,4,false,1,20,
3,295387,Chris,Johnson,Center,20,false,4839,83,210,1985,Washington,District of Columbia,United States,76,LSU,NC,2010,2,false,Undrafted,,
3,332668,DaJuan,Summers,Forward,22,false,4639,80,240,1988,Baltimore,Maryland,United States,137,Georgetown,MD,2009,3,false,2,5,
3,229826,Darryl,Watkins,Center,31,false,4380,83,258,1984,Paterson,New Jersey,United States,14,Syracuse,NJ,2007,2,false,Undrafted,,
2,398424,E'Twaun,Moore,Guard,55,false,4937,76,191,1989,East Chicago,Indiana,United States,35,Purdue,IN,2011,1,false,2,25,
2,3390,Keyon,Dooling,Guard,51,true,3409,75,195,1980,Fort Lauderdale,Florida,United States,22,Missouri,FL,2000,12,false,1,10,
2,2989,Kevin,Garnett,Forward-Center,5,true,3007,83,253,1976,Mauldin,South Carolina,United States,,None,IL,1995,17,false,1,5,
2,513607,Avery,Bradley,Guard,0,true,4750,74,180,1990,Tacoma,Washington,United States,83,Texas,NV,2010,2,false,1,19,
2,398422,JaJuan,Johnson,Power Forward,33,true,4909,82,221,1989,Indianapolis,Indiana,United States,35,Purdue,IN,2011,1,false,1,27,
2,3235,Paul,Pierce,Small Forward,34,true,3253,79,231,1977,Oakland,California,United States,20,Kansas,CA,1998,14,false,1,10,
2,263025,Greg,Stiemsma,Center,54,true,4714,83,260,1985,Randolph,Wisconsin,United States,36,Wisconsin,WI,2009,1,false,Undrafted,,
2,229792,Brandon,Bass,Forward-Center,30,true,3959,80,250,1985,Baton Rouge,Louisiana,United States,76,LSU,LA,2005,7,false,2,3,
2,262882,Rajon,Rondo,Point Guard,9,true,4149,73,186,1986,Louisville,Kentucky,United States,69,Kentucky,VA,2006,6,false,1,21,
2,3102,Jermaine,O'Neal,Center,7,true,3120,83,268,1978,Columbia,South Carolina,United States,,None,SC,1996,16,false,1,17,
2,3062,Ray,Allen,Shooting Guard,34,true,3080,77,206,1975,Castle AFB, Merced,California,United States,202,Connecticut,SC,1996,16,false,1,5
2,263267,Sean,Williams,Forward-Center,56,true,4295,82,235,1986,Houston,Texas,United States,10,Boston College,TX,2007,4,false,1,17,
2,214156,Sasha,Pavlovic,Guard-Forward,13,true,3722,79,235,1983,Bar,,Yugoslavia,,None,,2003,9,false,1,19,
2,225415,Marquis,Daniels,Guard-Forward,4,false,3764,78,200,1981,Jasper,Florida,United States,75,Auburn,FL,2003,9,false,Undrafted,,
2,168014,Chris,Wilcox,Forward-Center,44,true,3606,82,235,1982,Raleigh,North Carolina,United States,5,Maryland,NC,2002,10,false,1,8,
2,177575,Ryan,Hollins,Center,50,true,4179,84,240,1984,Pasadena,California,United States,64,UCLA,CA,2006,6,false,2,20,
2,214154,Mickael,Pietrus,Guard-Forward,28,false,3714,78,215,1982,Les Abymes,Guadeloupe,France,,None,,2003,9,false,1,11,
5,254009,Anderson,Varejao,Forward-Center,17,true,3847,83,260,1982,Santa Teresa,,Brazil,,None,,2004,8,false,2,1,
5,552806,Tristan,Thompson,Forward-Center,13,true,4884,81,227,1991,Brampton,Ontario,Canada,83,Texas,NV,2011,1,false,1,4,
5,3229,Antawn,Jamison,Power Forward,4,true,3247,81,235,1976,Shreveport,Louisiana,United States,6,North Carolina,NC,1998,14,false,1,4,
5,411540,Mychel,Thompson,Guard-Forward,21,false,4985,78,211,1988,Los Angeles,California,United States,695,Pepperdine,,2011,1,false,Undrafted,,
5,330374,Donald,Sloan,Guard,15,true,4836,75,205,1988,Shreveport,Louisiana,United States,84,Texas A&M,TX,2011,1,false,Undrafted,,
5,266557,Daniel,Gibson,Guard,1,true,4170,74,200,1986,Houston,Texas,United States,83,Texas,TX,2006,6,false,2,12,
5,401093,Manny,Harris,Shooting Guard,6,false,4827,77,185,1989,Detroit,Michigan,United States,29,Michigan,,2010,2,false,Undrafted,,
5,54865,Luke,Walton,Small Forward,32,true,3735,80,235,1980,San Diego,California,United States,57,Arizona,CA,2003,9,false,2,3,
5,503779,Omri,Casspi,Small Forward,36,true,4628,81,225,1988,Yavne,,Israel,,None,,2009,3,false,1,23,
5,3153,Anthony,Parker,Guard-Forward,18,false,3171,78,210,1975,Naperville,Illinois,United States,667,Bradley,IL,1997,9,false,1,21,
5,551768,Kyrie,Irving,Point Guard,2,true,4840,75,191,1992,Melbourne,Victoria,Australia,2,Duke,NJ,2011,1,false,1,1,
5,456458,Semih,Erden,Center,9,false,4522,84,240,1986,Istanbul,,Turkey,,None,,2010,2,false,2,30,
5,468847,Samardo,Samuels,Power Forward,24,true,4799,81,260,1989,Trelawny,,Jamaica,100,Louisville,NJ,2010,2,false,Undrafted,,
5,296605,Alonzo,Gee,Guard-Forward,33,true,4686,78,219,1987,Riviera Beach,Florida,United States,73,Alabama,FL,2009,3,false,Undrafted,,
5,329857,Luke,Harangody,Power Forward,44,true,4783,80,246,1988,Decatur,Illinois,United States,104,Notre Dame,IN,2010,2,false,2,22,
5,401680,D.J.,Kennedy,Guard-Forward,12,true,5006,78,215,1989,Pittsburgh,Pennsylvania,United States,141,St. John's,PA,2011,1,false,Undrafted,,
4,330057,Taj,Gibson,Power Forward,22,true,4631,81,225,1985,San Fernando,California,United States,62,USC,CA,2009,3,false,1,26,
4,229955,Ronnie,Brewer,Guard-Forward,11,true,4142,79,227,1985,Portland,Oregon,United States,74,Arkansas,AR,2006,6,false,1,14,
4,399612,Derrick,Rose,Point Guard,1,true,4387,75,190,1988,Chicago,Illinois,United States,101,Memphis,IL,2008,4,false,1,1,
4,229569,Luol,Deng,Small Forward,9,true,3824,81,220,1985,Wow,,Sudan,2,Duke,NJ,2004,8,false,1,7,
4,458730,Jimmy,Butler,Guard-Forward,21,true,4912,79,220,1989,Houston,Texas,United States,653,Marquette,TX,2011,1,false,1,30,
4,263220,Joakim,Noah,Forward-Center,13,true,4287,83,232,1985,New York,New York,United States,67,Florida,NJ,2007,5,false,1,9,
4,75211,Mike,James,Point Guard,8,true,3577,74,188,1975,Amityville,New York,United States,136,Duquesne,NY,2001,10,false,Undrafted,,
4,58293,Kyle,Korver,Guard-Forward,26,true,3754,79,212,1981,Lakewood,California,United States,668,Creighton,IA,2003,9,false,2,22,
4,3525,Brian,Scalabrine,Forward-Center,24,false,3544,81,235,1978,Long Beach,California,United States,62,USC,WA,2001,11,false,2,6,
4,65759,John,Lucas,Point Guard,22,true,4052,71,165,1982,Washington,District of Columbia,United States,25,Oklahoma State,DC,2005,4,false,Undrafted,,
4,168040,Carlos,Boozer,Forward-Center,5,true,3632,81,266,1981,Juneau,Alaska,United States,2,Duke,AK,2002,10,false,2,6,
4,3312,Richard,Hamilton,Shooting Guard,32,true,3330,79,193,1978,Coatesville,Pennsylvania,United States,202,Connecticut,PA,1999,13,false,1,7,
4,174025,C.J.,Watson,Point Guard,1,true,4354,74,175,1984,Las Vegas,Nevada,United States,71,Tennessee,,2007,5,false,Undrafted,,
4,456453,Omer,Asik,Center,3,true,4499,84,255,1986,Bursa,,Turkey,,None,,2010,2,false,2,6,
7,263217,Corey,Brewer,Guard-Forward,13,true,4285,81,188,1986,Portland,Tennessee,United States,67,Florida,TN,2007,5,false,1,7,
7,295941,Wilson,Chandler,Guard-Forward,21,true,4301,80,225,1987,Benton Harbor,Michigan,United States,652,DePaul,MI,2007,5,false,1,23,
7,263229,Arron,Afflalo,Shooting Guard,6,true,4305,77,215,1985,Los Angeles,California,United States,64,UCLA,CA,2007,5,false,1,27,
7,75344,Chris,Andersen,Forward-Center,11,false,3598,82,228,1978,Long Beach,California,United States,10156,Blinn (TX) JC,TX,2001,10,false,Undrafted,,
7,3250,Al,Harrington,Forward-Center,17,true,3268,81,245,1980,Orange,New Jersey,United States,,None,NJ,1998,14,false,1,25,
7,398066,Kosta,Koufos,Forward-Center,41,true,4485,84,265,1989,Canton,Ohio,United States,33,Ohio State,OH,2008,4,false,1,23,
7,513608,Jordan,Hamilton,Small Forward,1,true,4908,79,220,1990,Los Angeles,California,United States,83,Texas,CA,2011,1,false,1,26,
7,399800,Julyan,Stone,Guard-Forward,10,true,5000,79,200,1988,Alexandria,Virginia,United States,95,UTEP,,2011,1,false,Undrafted,,
7,393435,Rudy,Fernandez,Guard-Forward,5,false,4302,78,185,1985,Palma de Mallorca,,Spain,,None,,2008,4,false,1,24,
7,329672,Ty,Lawson,Point Guard,3,true,4623,71,195,1987,Clinton,Maryland,United States,6,North Carolina,VA,2009,3,false,1,18,
7,456448,Danilo,Gallinari,Small Forward,8,true,4468,82,225,1988,Sant'Angelo Lodigiano,,Italy,,None,,2008,4,false,1,6,
7,3313,Andre,Miller,Guard,24,true,3331,74,200,1976,Los Angeles,California,United States,94,Utah,CA,1999,13,false,1,8,
7,411111,Kenneth,Faried,Power Forward,35,true,4904,80,228,1989,Newark,New Jersey,United States,153,Morehead State,NJ,2011,1,false,1,22,
7,552679,Timofey,Mozgov,Center,25,true,4794,85,250,1986,Leningrad,,USSR,,None,,2010,2,false,Undrafted,,
7,333212,JaVale,McGee,Center,34,true,4480,84,260,1988,Flint,Michigan,United States,39,Nevada,IL,2008,4,false,1,18,
6,2616,Jason,Kidd,Point Guard,5,true,2625,76,210,1973,San Francisco,California,United States,59,California,CA,1994,18,false,1,2,
6,3230,Vince,Carter,Shooting Guard,25,true,3248,78,220,1977,Daytona Beach,Florida,United States,6,North Carolina,FL,1998,14,false,1,5,
6,172528,Kelenna,Azubuike,Guard-Forward,14,true,4030,77,215,1983,London,,England,69,Kentucky,,2006,5,false,Undrafted,,
6,3234,Dirk,Nowitzki,Power Forward,41,true,3252,84,245,1978,Wurzburg,,West Germany,,None,,1998,14,false,1,9,
6,3309,Lamar,Odom,Forward,7,true,3327,82,230,1979,Jamaica,New York,United States,206,Rhode Island,NY,1999,13,false,1,4,
6,3513,Brendan,Haywood,Center,34,true,3532,84,263,1979,New York,New York,United States,6,North Carolina,NC,2001,11,false,1,20,
6,393433,Yi,Jianlian,Forward-Center,9,false,4284,84,250,1987,Heshan,,China,,None,,2007,5,false,1,6,
6,66244,Delonte,West,Guard,13,true,3841,75,191,1983,Washington,District of Columbia,United States,630,St. Joseph's,MD,2004,8,false,1,24,
6,292393,Ian,Mahinmi,Center,28,true,3954,83,230,1986,Rouen,,France,,None,,2007,4,false,1,28,
6,3424,Brian,Cardinal,Forward,35,false,3443,80,240,1977,Tolono,Illinois,United States,35,Purdue,IL,2000,12,false,2,15,
6,329675,Brandan,Wright,Power Forward,34,true,4286,82,245,1987,Nashville,Tennessee,United States,6,North Carolina,TN,2007,4,false,1,8,
6,503780,Rodrigue,Beaubois,Guard,3,true,4630,74,182,1988,Pointe-a-Pitre,Guadeloupe,France,,None,,2009,3,false,1,25,
6,399661,Dominique,Jones,Guard,20,true,4756,76,215,1988,Lake Wales,Florida,United States,655,South Florida,FL,2010,2,false,1,25,
6,3315,Jason,Terry,Guard,4,true,3333,74,180,1977,Seattle,Washington,United States,57,Arizona,WA,1999,13,false,1,10,
